,uncleaned_index,item_name,item_address,lat,lon,OGaddress,index,review_score,categories,url
424,762,Counterpoint Brewing Company,"935 Frederick St, Kitchener, Ontario",43.466022,-80.457941,"935 Frederick St #4, Kitchener, Ontario N2B 2B9 Canada",T424,5.0,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g181747-d16774251-Reviews-Counterpoint_Brewing_Company-Kitchener_Region_of_Waterloo_Ontario.html
425,763,Kitchener-Waterloo Symphony,"36 King St, Kitchener, Ontario",43.4362636,-80.4564443,"36 King St W, Kitchener, Ontario N2G 1A3 Canada",T425,4.7,"['Symphonies', 'Symphonies']",https://www.tripadvisor.ca/Attraction_Review-g181747-d4103196-Reviews-Kitchener_Waterloo_Symphony-Kitchener_Region_of_Waterloo_Ontario.html
426,765,New York Fries - Fairview Park Mall,"2960 Kingsway Dr, Kitchener, Ontario",43.424638349999995,-80.43873094153754,"2960 Kingsway Dr Unit F001, Kitchener, Ontario N2C 1X1 Canada",T426,3.4,"['Shopping Malls', 'Shopping Malls']",https://www.tripadvisor.ca/Attraction_Review-g181747-d5464657-Reviews-New_York_Fries_Fairview_Park_Mall-Kitchener_Region_of_Waterloo_Ontario.html
427,766,Christkindl Market,"200 King St., Kitchener, Ontario",43.4362636,-80.4564443,"200 King St. W. Kitchener City Hall, Kitchener, Ontario N2G 4G7 Canada",T427,4.1,"['Flea & Street Markets', 'Flea & Street Markets']",https://www.tripadvisor.ca/Attraction_Review-g181747-d13271781-Reviews-Christkindl_Market-Kitchener_Region_of_Waterloo_Ontario.html
428,767,Play-A-Latte Cafe,"1601 River Rd, Kitchener, Ontario",43.4638316,-80.4641665,"1601 River Rd E Unit 22, Kitchener, Ontario N2A 3Y4 Canada",T428,4.8,"['Playgrounds', 'Playgrounds']",https://www.tripadvisor.ca/Attraction_Review-g181747-d17389480-Reviews-Play_A_Latte_Cafe-Kitchener_Region_of_Waterloo_Ontario.html
429,768,Woodside National Historic Site,"528 Wellington St, Kitchener, Ontario",43.4681339,-80.4737517,"528 Wellington St N, Kitchener, Ontario N2H 5L5 Canada",T429,4.0,"['Historic Sites', 'Historic Sites']",https://www.tripadvisor.ca/Attraction_Review-g181747-d1070748-Reviews-Woodside_National_Historic_Site-Kitchener_Region_of_Waterloo_Ontario.html
430,769,Homer Watson House & Gallery,"1754 Old Mill, Kitchener, Ontario",43.4337406,-80.4780507,"1754 Old Mill Rd, Kitchener, Ontario N2P 1H8 Canada",T430,3.9,"['Art Galleries', 'Art Galleries']",https://www.tripadvisor.ca/Attraction_Review-g181747-d2149148-Reviews-Homer_Watson_House_Gallery-Kitchener_Region_of_Waterloo_Ontario.html
431,770,Historic St. Paul's Lutheran Church,"137 Queen St, Kitchener, Ontario",43.4486744,-80.4895374,"137 Queen St S, Kitchener, Ontario N2G 1W2 Canada",T431,4.6,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181747-d4717319-Reviews-Historic_St_Paul_s_Lutheran_Church-Kitchener_Region_of_Waterloo_Ontario.html
432,771,Ukrainian Catholic Church Of The Transfiguration,"131 Victoria St, Kitchener, Ontario",43.4724424,-80.4765675,"131 Victoria St S, Kitchener, Ontario N2G 2B6 Canada",T432,5.0,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181747-d17630930-Reviews-Ukrainian_Catholic_Church_Of_The_Transfiguration-Kitchener_Region_of_Waterloo_On.html
433,773,Love Laugh Play Indoor Playland,"541 Mill St, Kitchener, Ontario",43.4329924,-80.4750406,"541 Mill St, Kitchener, Ontario N2G 2Y5 Canada",T433,5.0,"['Playgrounds', 'Playgrounds']",https://www.tripadvisor.ca/Attraction_Review-g181747-d13341730-Reviews-Love_Laugh_Play_Indoor_Playland-Kitchener_Region_of_Waterloo_Ontario.html
434,774,Kitchener-Waterloo Art Gallery,"101 Queen St, Kitchener, Ontario",43.4486744,-80.4895374,"101 Queen St N N2H 6P7, Kitchener, Ontario N2H 6P7 Canada",T434,4.1,"['Art Galleries', 'Art Galleries']",https://www.tripadvisor.ca/Attraction_Review-g181747-d4096671-Reviews-Kitchener_Waterloo_Art_Gallery-Kitchener_Region_of_Waterloo_Ontario.html
435,775,The Registry Theatre,"122 Frederick St, Kitchener, Ontario",43.4519348,-80.485633,"122 Frederick St, Kitchener, Ontario N2H 2L9 Canada",T435,4.4,"['Theatres', 'Theatres']",https://www.tripadvisor.ca/Attraction_Review-g181747-d5457304-Reviews-The_Registry_Theatre-Kitchener_Region_of_Waterloo_Ontario.html
436,776,TWB Co-operative Brewing,"300 Mill St, Kitchener, Ontario",43.4366571,-80.4843704,"300 Mill St Unit #1, Kitchener, Ontario N2M 5G8 Canada",T436,4.5,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g181747-d13109354-Reviews-TWB_Co_operative_Brewing-Kitchener_Region_of_Waterloo_Ontario.html
437,777,Benton Street Baptist Church,"90 Benton St, Kitchener, Ontario",43.447236950000004,-80.49006107622435,"90 Benton St, Kitchener, Ontario N2G 3H4 Canada",T437,5.0,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181747-d16845517-Reviews-Benton_Street_Baptist_Church-Kitchener_Region_of_Waterloo_Ontario.html
438,780,St. Matthews Lutheran Church,"54 Benton St, Kitchener, Ontario",43.4481572,-80.48937936247616,"54 Benton St, Kitchener, Ontario N2G 3H2 Canada",T438,5.0,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181747-d16845528-Reviews-St_Matthews_Lutheran_Church-Kitchener_Region_of_Waterloo_Ontario.html
439,782,Rockway Mennonite Church,"47 Onward Ave, Kitchener, Ontario",43.443383499999996,-80.47133299471405,"47 Onward Ave, Kitchener, Ontario N2H 3J8 Canada",T439,5.0,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181747-d19691856-Reviews-Rockway_Mennonite_Church-Kitchener_Region_of_Waterloo_Ontario.html
440,783,First Mennonite Church Primera Iglesia Menonita,"800 King St, Kitchener, Ontario",43.4362636,-80.4564443,"800 King St E, Kitchener, Ontario N2G 2M6 Canada",T440,5.0,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181747-d19722953-Reviews-First_Mennonite_Church_Primera_Iglesia_Menonita-Kitchener_Region_of_Waterloo_Ont.html
441,784,Raddatz Park,"Gage Avenue &, Kitchener, Ontario",43.4484274,-80.5114736,"Gage Avenue & Schneider Creek, Kitchener, Ontario N2G 2E2 Canada",T441,4.0,"['Parks', 'Playgrounds', 'Parks', 'Playgrounds']",https://www.tripadvisor.ca/Attraction_Review-g181747-d16755036-Reviews-Raddatz_Park-Kitchener_Region_of_Waterloo_Ontario.html
442,785,Immanuel Pentecostal Church,"100 Hoffman St, Kitchener, Ontario",43.431915599999996,-80.48418345917175,"100 Hoffman St, Kitchener, Ontario N2M 3N1 Canada",T442,5.0,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181747-d17636103-Reviews-Immanuel_Pentecostal_Church-Kitchener_Region_of_Waterloo_Ontario.html
443,786,St Paul's Lutheran Church,"544 Bridgeport Rd, Kitchener, Ontario",43.4768173,-80.4853803194332,"544 Bridgeport Rd, Kitchener, Ontario N2K 1N7 Canada",T443,5.0,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181747-d17639130-Reviews-St_Paul_s_Lutheran_Church-Kitchener_Region_of_Waterloo_Ontario.html
444,787,Calvary Memorial United Church,"91 Gruhn St, Kitchener, Ontario",43.453964,-80.50927446803594,"91 Gruhn St, Kitchener, Ontario N2G 1S5 Canada",T444,4.0,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181747-d16815140-Reviews-Calvary_Memorial_United_Church-Kitchener_Region_of_Waterloo_Ontario.html
445,788,The Athlete Factory,"41 Ardelt Pl, Kitchener, Ontario",43.428493,-80.478594,"41 Ardelt Pl At the back of the Lot42 Global Campus, Kitchener, Ontario N2C 2C8 Canada",T445,5.0,"['Sports Complexes', 'Sports Complexes']",https://www.tripadvisor.ca/Attraction_Review-g181747-d13292815-Reviews-The_Athlete_Factory-Kitchener_Region_of_Waterloo_Ontario.html
446,789,New Apostolic Church,"160 Margaret Ave, Kitchener, Ontario",43.4606911,-80.4926343,"160 Margaret Ave, Kitchener, Ontario N2H 4J2 Canada",T446,3.7,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181747-d11771294-Reviews-New_Apostolic_Church-Kitchener_Region_of_Waterloo_Ontario.html
447,790,Trinity United,"54 Benton St, Kitchener, Ontario",43.4481572,-80.48937936247616,"54 Benton St, Kitchener, Ontario N2G 3H2 Canada",T447,4.0,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181747-d16815172-Reviews-Trinity_United-Kitchener_Region_of_Waterloo_Ontario.html
448,791,Playball Academy Canada,"10 Executive Pl, Kitchener, Ontario",43.3802497,-80.41061062537116,"10 Executive Pl, Kitchener, Ontario N2P 2N4 Canada",T448,5.0,"['Sports Camps & Clinics', 'Sports Complexes', 'Sports Camps & Clinics', 'Sports Complexes']",https://www.tripadvisor.ca/Attraction_Review-g181747-d7809376-Reviews-Playball_Academy_Canada-Kitchener_Region_of_Waterloo_Ontario.html
449,792,Winexpert Kitchener Westmount and Ottawa,"645 Westmount Rd, Kitchener, Ontario",43.4520522,-80.5256954,"645 Westmount Rd E, Kitchener, Ontario N2E 3S3 Canada",T449,5.0,"['Wineries & Vineyards', 'Wineries & Vineyards']",https://www.tripadvisor.ca/Attraction_Review-g181747-d7899044-Reviews-Winexpert_Kitchener_Westmount_and_Ottawa-Kitchener_Region_of_Waterloo_Ontario.html
450,794,Springbank Park,"1958 Storybook Lane, London, Ontario",42.9575299,-81.3197528,"1958 Storybook Lane, London, Ontario N6K 4Y6 Canada",T450,4.6,"['Nature & Wildlife Areas', 'Parks', 'Playgrounds', 'Nature & Wildlife Areas', 'Parks', 'Playgrounds']",https://www.tripadvisor.ca/Attraction_Review-g154995-d8557154-Reviews-Springbank_Park-London_Ontario.html
451,795,Victoria Park,"509 Clarence Street, London, Ontario",42.9874089,-81.249323725,"509 Clarence Street Wellington St & Dufferin Ave, London, Ontario N6A 3N1 Canada",T451,4.4,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154995-d4108173-Reviews-Victoria_Park-London_Ontario.html
452,796,Covent Market,"Covent Garden Market, London, Ontario",42.9825278,-81.25042619137147,"Covent Garden Market Bldg. 130 King St, London, Ontario N6A 1C5 Canada",T452,4.3,"['Flea & Street Markets', 'Flea & Street Markets']",https://www.tripadvisor.ca/Attraction_Review-g154995-d2190142-Reviews-Covent_Market-London_Ontario.html
453,797,Storybook Gardens,"1958 Storybook Lane, London, Ontario",42.9575299,-81.3197528,"1958 Storybook Lane, London, Ontario N6K 4Y6 Canada",T453,3.9,"['Theme Parks', 'Theme Parks']",https://www.tripadvisor.ca/Attraction_Review-g154995-d2198081-Reviews-Storybook_Gardens-London_Ontario.html
454,798,St. Peter's Cathedral Basilica London,"196 Dufferin Avenue, London, Ontario",42.9873634,-81.25024901286108,"196 Dufferin Avenue, London, Ontario N6A 1K8 Canada",T454,4.6,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g154995-d4677679-Reviews-St_Peter_s_Cathedral_Basilica_London-London_Ontario.html
455,799,Budweiser Gardens,"99 Dundas St, London, Ontario",42.9824663,-81.25251279327325,"99 Dundas St, London, Ontario N6A 6K1 Canada",T455,4.4,"['Theatres', 'Theatres']",https://www.tripadvisor.ca/Attraction_Review-g154995-d1925485-Reviews-Budweiser_Gardens-London_Ontario.html
456,800,Fanshawe Pioneer Village,"2609 Fanshawe Park, London, Ontario",43.043175,-81.2270045,"2609 Fanshawe Park Rd E, London, Ontario N5X 4A1 Canada",T456,4.4,"['Historic Sites', 'Historic Sites']",https://www.tripadvisor.ca/Attraction_Review-g154995-d662663-Reviews-Fanshawe_Pioneer_Village-London_Ontario.html
457,801,Eldon House,"481 Ridout St, London, Ontario",42.9794906,-81.2521173,"481 Ridout St N, London, Ontario N6A 2P6 Canada",T457,4.5,"['Speciality Museums', 'Historic Sites', 'History Museums', 'Speciality Museums', 'Historic Sites', 'History Museums']",https://www.tripadvisor.ca/Attraction_Review-g154995-d502631-Reviews-Eldon_House-London_Ontario.html
458,802,University of Western Ontario,"1151 Richmond St, London, Ontario",43.00937,-81.2618335,"1151 Richmond St, London, Ontario N6A 3K7 Canada",T458,4.5,"['Points of Interest & Landmarks', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g154995-d6648793-Reviews-University_of_Western_Ontario-London_Ontario.html
459,803,Labatt Brewery,"150 Simcoe Street, London, Ontario",42.9778078,-81.2468945,"150 Simcoe Street, London, Ontario N6A 4M3 Canada",T459,4.6,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g154995-d2281797-Reviews-Labatt_Brewery-London_Ontario.html
460,804,Gibbons Park,"_2A Grosvenor St, London, Ontario",42.9985193,-81.2596977,"_2A Grosvenor St, London, Ontario Canada",T460,4.7,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154995-d6537497-Reviews-Gibbons_Park-London_Ontario.html
461,805,East Park,"1-1275 Hamilton Rd, London, Ontario",42.9831491,-81.2363595,"1-1275 Hamilton Rd, London, Ontario N5W 1B1 Canada",T461,3.9,"['Theme Parks', 'Theme Parks']",https://www.tripadvisor.ca/Attraction_Review-g154995-d7341141-Reviews-East_Park-London_Ontario.html
462,807,Banting House National Historic Site,"442 Adelaide St, London, Ontario",42.9748656,-81.2256181,"442 Adelaide St N, London, Ontario N6B 3H8 Canada",T462,4.5,"['Speciality Museums', 'History Museums', 'Speciality Museums', 'History Museums']",https://www.tripadvisor.ca/Attraction_Review-g154995-d636945-Reviews-Banting_House_National_Historic_Site-London_Ontario.html
463,808,The Grand Theatre,"471 Richmond St, London, Ontario",42.985820499999996,-81.25076615,"471 Richmond St, London, Ontario N6A 3E4 Canada",T463,4.4,"['Theatres', 'Theatres']",https://www.tripadvisor.ca/Attraction_Review-g154995-d2399952-Reviews-The_Grand_Theatre-London_Ontario.html
464,809,Jet Aircraft Museum,"2465 Aviation Lane, London, Ontario",43.0309528,-81.15560777944825,"2465 Aviation Lane, London, Ontario N5V 3Z9 Canada",T464,4.7,"['Military Museums', 'Speciality Museums', 'Military Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g154995-d6889554-Reviews-Jet_Aircraft_Museum-London_Ontario.html
465,810,Westminster Ponds,"696 Wellington Road, London, Ontario",42.947727,-81.22687788988597,"696 Wellington Road South, London, Ontario Canada",T465,4.3,"['Bodies of Water', 'Bodies of Water']",https://www.tripadvisor.ca/Attraction_Review-g154995-d2539762-Reviews-Westminster_Ponds-London_Ontario.html
466,811,Fanshawe Conservation Area,"1424 Clarke Rd, London, Ontario",43.03533438314214,-81.19127655717959,"1424 Clarke Rd, London, Ontario N5V 5B9 Canada",T466,3.9,"['Nature & Wildlife Areas', 'Nature & Wildlife Areas']",https://www.tripadvisor.ca/Attraction_Review-g154995-d8435960-Reviews-Fanshawe_Conservation_Area-London_Ontario.html
467,812,The Royal Canadian Regiment Museum,"701 Oxford St, London, Ontario",42.9936884,-81.2595939,"701 Oxford St E N5Y 4T7, London, Ontario N5Y 4T7 Canada",T467,4.7,"['Military Museums', 'Military Museums']",https://www.tripadvisor.ca/Attraction_Review-g154995-d4102430-Reviews-The_Royal_Canadian_Regiment_Museum-London_Ontario.html
468,814,London's Farmers Market,"900 King Street, London, Ontario",42.9911967,-81.22107450544998,"900 King Street, London, Ontario N5Y 5P8 Canada",T468,4.4,"['Flea & Street Markets', 'Flea & Street Markets']",https://www.tripadvisor.ca/Attraction_Review-g154995-d2190135-Reviews-London_s_Farmers_Market-London_Ontario.html
469,815,London Children's Museum,"21 Wharncliffe Rd, London, Ontario",42.9788687,-81.2625785,"21 Wharncliffe Rd S, London, Ontario N6J 4G5 Canada",T469,3.6,"['Science Museums', ""Children's Museums"", 'History Museums', 'Science Museums', ""Children's Museums"", 'History Museums']",https://www.tripadvisor.ca/Attraction_Review-g154995-d2244604-Reviews-London_Children_s_Museum-London_Ontario.html
470,816,Aeolian Hall,"795 Dundas St, London, Ontario",42.9906496,-81.2248768,"795 Dundas St, London, Ontario N5W 2Z6 Canada",T470,4.7,"['Theatres', 'Theatres']",https://www.tripadvisor.ca/Attraction_Review-g154995-d2179883-Reviews-Aeolian_Hall-London_Ontario.html
471,819,RBC Place London,"300 York St, London, Ontario",42.982996,-81.2430106,"300 York St N6B 1P8, London, Ontario N6B 1P8 Canada",T471,4.4,"['Conference & Convention Centres', 'Conference & Convention Centres']",https://www.tripadvisor.ca/Attraction_Review-g154995-d4102409-Reviews-RBC_Place_London-London_Ontario.html
472,820,Play Away Indoor Park,"2469 Aviation Lane, London, Ontario",43.0318343,-81.1557229,"2469 Aviation Lane, London, Ontario N5V 3Z9 Canada",T472,4.3,"['Playgrounds', 'Playgrounds']",https://www.tripadvisor.ca/Attraction_Review-g154995-d10682862-Reviews-Play_Away_Indoor_Park-London_Ontario.html
473,821,Museum London,"421 Ridout St, London, Ontario",42.9794906,-81.2521173,"421 Ridout St N, London, Ontario N6A 5H4 Canada",T473,3.6,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g154995-d2716478-Reviews-Museum_London-London_Ontario.html
474,822,Apple Land Station,"329 Richmond St, Dorchester, Ontario",43.023750060240964,-81.08170519277108,"329 Richmond St, Dorchester, London, Ontario N0M 2P0 Canada",T474,4.4,"['Farms', 'Farms']",https://www.tripadvisor.ca/Attraction_Review-g8611952-d13100289-Reviews-Apple_Land_Station-Dorchester_London_Ontario.html
475,823,St. Paul's Cathedral,"472 Richmond St, London, Ontario",42.985912049999996,-81.24944027069385,"472 Richmond St N6A 3E6, London, Ontario N6A 3E6 Canada",T475,4.7,"['Points of Interest & Landmarks', 'Churches & Cathedrals', 'Points of Interest & Landmarks', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g154995-d4286749-Reviews-St_Paul_s_Cathedral-London_Ontario.html
476,824,Gateway Casinos London,"900 King St, London, Ontario",42.9911967,-81.22107450544998,"900 King St, London, Ontario N5W 5K3 Canada",T476,3.2,"['Casinos', 'Casinos']",https://www.tripadvisor.ca/Attraction_Review-g154995-d9783356-Reviews-Gateway_Casinos_London-London_Ontario.html
477,826,London Brewing Co-Operative,"521 Burbrook Pl, London, Ontario",42.997492,-81.216658,"521 Burbrook Pl, London, Ontario N5W 4B5 Canada",T477,4.6,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g154995-d13109068-Reviews-London_Brewing_Co_Operative-London_Ontario.html
478,828,Kiwanis Park,"1475 Brydges St., London, Ontario",42.992210650000004,-81.1912468,"1475 Brydges St., London, Ontario Canada",T478,5.0,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154995-d12002827-Reviews-Kiwanis_Park-London_Ontario.html
479,829,Harris Park,"530 Ridout St, London, Ontario",42.9794906,-81.2521173,"530 Ridout St N, London, Ontario N6A 2P9 Canada",T479,3.8,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154995-d3377258-Reviews-Harris_Park-London_Ontario.html
480,830,Kidscape Indoor Playground,"1828 Blue Heron, London, Ontario",43.0075157,-81.3390041,"1828 Blue Heron Drive, London, Ontario N6H 0B7 Canada",T480,2.5,"['Playgrounds', 'Playgrounds']",https://www.tripadvisor.ca/Attraction_Review-g154995-d5457560-Reviews-Kidscape_Indoor_Playground-London_Ontario.html
